episode_hash,lab,task,embodiment,duration_hours,zarr_mp4_path,scene,objects
2026-05-01-12-10-41-924433,scale,freeform_put_object_in_container,human_bimanual,0.014861111111111111,s3://rldb/processed_v3/scale/2026-05-01-12-10-41-924433.mp4,unknown,
2026-05-01-16-29-37-283427,scale,freeform_bagging_groceries,human_bimanual,0.006370370370370371,s3://rldb/processed_v3/scale/2026-05-01-16-29-37-283427.mp4,unknown,
2026-05-02-17-45-52-114825,scale,flagship_put_object_in_container,human_right_arm,0.0032407407407407406,s3://rldb/processed_v3/scale/2026-05-02-17-45-52-114825.mp4,unknown,
2026-05-01-07-18-42-176888,scale,freeform_towel_folding,human_bimanual,0.009898148148148147,s3://rldb/processed_v3/scale/2026-05-01-07-18-42-176888.mp4,unknown,
2026-05-02-18-54-14-937750,scale,freeform_hang_shirt_on_hanger_and_place_on_rack,human_bimanual,0.002861111111111111,s3://rldb/processed_v3/scale/2026-05-02-18-54-14-937750.mp4,unknown,
2026-05-02-06-02-11-381364,scale,flagship_sort_utensils,human_right_arm,0.0077314814814814815,s3://rldb/processed_v3/scale/2026-05-02-06-02-11-381364.mp4,unknown,
2026-05-02-01-55-54-481257,scale,freeform_laundry_cycle,human_bimanual,0.006314814814814815,s3://rldb/processed_v3/scale/2026-05-02-01-55-54-481257.mp4,unknown,
2026-05-02-18-37-18-392187,scale,flagship_put_cup_on_saucer,human_bimanual,0.0014166666666666666,s3://rldb/processed_v3/scale/2026-05-02-18-37-18-392187.mp4,unknown,
2026-05-02-02-33-41-959397,scale,flagship_folding_clothes,human_bimanual,0.006055555555555555,s3://rldb/processed_v3/scale/2026-05-02-02-33-41-959397.mp4,unknown,
2026-04-30-10-40-04-547653,scale,flagship_bagging_groceries,human_bimanual,0.004842592592592593,s3://rldb/processed_v3/scale/2026-04-30-10-40-04-547653.mp4,unknown,
2026-05-02-02-24-18-536066,scale,freeform_put_object_in_container,human_bimanual,0.07525925925925926,s3://rldb/processed_v3/scale/2026-05-02-02-24-18-536066.mp4,unknown,
2026-05-02-16-54-41-871370,scale,freeform_do_dishes,human_bimanual,0.002546296296296296,s3://rldb/processed_v3/scale/2026-05-02-16-54-41-871370.mp4,unknown,
2026-05-01-16-28-38-083184,scale,freeform_hang_shirt_on_hanger_and_place_on_rack,human_bimanual,0.026407407407407407,s3://rldb/processed_v3/scale/2026-05-01-16-28-38-083184.mp4,unknown,
2026-05-02-06-55-20-234441,scale,freeform_return_small_objects_to_bins,human_bimanual,0.021194444444444443,s3://rldb/processed_v3/scale/2026-05-02-06-55-20-234441.mp4,unknown,
2026-05-02-17-41-08-177103,scale,flagship_folding_clothes,human_bimanual,0.002694444444444444,s3://rldb/processed_v3/scale/2026-05-02-17-41-08-177103.mp4,unknown,
2026-05-02-17-12-39-153921,scale,freeform_pack_a_suitcase_for_a_trip,human_bimanual,0.0038333333333333336,s3://rldb/processed_v3/scale/2026-05-02-17-12-39-153921.mp4,unknown,
2026-05-02-06-32-16-731118,scale,freeform_hang_shirt_on_hanger_and_place_on_rack,human_bimanual,0.020583333333333332,s3://rldb/processed_v3/scale/2026-05-02-06-32-16-731118.mp4,unknown,
2026-05-01-13-38-27-794295,scale,freeform_pack_a_suitcase_for_a_trip,human_bimanual,0.007370370370370371,s3://rldb/processed_v3/scale/2026-05-01-13-38-27-794295.mp4,unknown,
2026-05-02-17-54-21-987724,scale,freeform_bagging_groceries,human_bimanual,0.003203703703703704,s3://rldb/processed_v3/scale/2026-05-02-17-54-21-987724.mp4,unknown,
2026-05-02-07-10-08-611985,scale,freeform_placing_utensils_into_a_drawer,human_left_arm,0.012574074074074074,s3://rldb/processed_v3/scale/2026-05-02-07-10-08-611985.mp4,unknown,
2026-05-01-22-54-51-498078,scale,freeform_bagging_groceries,human_bimanual,0.019925925925925927,s3://rldb/processed_v3/scale/2026-05-01-22-54-51-498078.mp4,unknown,
2026-05-02-16-18-47-079157,scale,flagship_put_object_in_container,human_right_arm,0.002148148148148148,s3://rldb/processed_v3/scale/2026-05-02-16-18-47-079157.mp4,unknown,
2026-05-02-18-12-05-871136,scale,freeform_put_object_in_container,human_bimanual,0.0031296296296296298,s3://rldb/processed_v3/scale/2026-05-02-18-12-05-871136.mp4,unknown,
2026-05-02-18-24-30-182600,scale,freeform_unpack_grocery_bag,human_bimanual,0.0028703703703703703,s3://rldb/processed_v3/scale/2026-05-02-18-24-30-182600.mp4,unknown,
2026-05-01-18-15-40-746384,scale,freeform_towel_folding,human_bimanual,0.006833333333333334,s3://rldb/processed_v3/scale/2026-05-01-18-15-40-746384.mp4,unknown,
2026-05-01-15-50-55-441746,scale,flagship_folding_clothes,human_bimanual,0.010851851851851852,s3://rldb/processed_v3/scale/2026-05-01-15-50-55-441746.mp4,unknown,
2026-05-01-17-42-33-586401,scale,flagship_folding_clothes,human_bimanual,0.022185185185185183,s3://rldb/processed_v3/scale/2026-05-01-17-42-33-586401.mp4,unknown,
2026-05-02-05-10-43-357677,scale,freeform_bagging_groceries,human_bimanual,0.06038888888888889,s3://rldb/processed_v3/scale/2026-05-02-05-10-43-357677.mp4,unknown,
2026-05-01-16-00-43-602130,scale,flagship_folding_clothes,human_bimanual,0.006370370370370371,s3://rldb/processed_v3/scale/2026-05-01-16-00-43-602130.mp4,unknown,
2026-05-02-16-26-21-248889,scale,freeform_bagging_groceries,human_bimanual,0.0028981481481481484,s3://rldb/processed_v3/scale/2026-05-02-16-26-21-248889.mp4,unknown,
2026-05-02-18-53-32-092815,scale,freeform_hang_shirt_on_hanger_and_place_on_rack,human_bimanual,0.0034814814814814812,s3://rldb/processed_v3/scale/2026-05-02-18-53-32-092815.mp4,unknown,
2026-05-01-06-28-25-706418,scale,freeform_unpack_grocery_bag_and_put_items_into_fridge,human_bimanual,0.010425925925925925,s3://rldb/processed_v3/scale/2026-05-01-06-28-25-706418.mp4,unknown,
2026-05-02-01-46-31-428320,scale,freeform_place_shoes_onto_shoe_rack,human_bimanual,0.014944444444444444,s3://rldb/processed_v3/scale/2026-05-02-01-46-31-428320.mp4,unknown,
2026-05-01-09-28-51-474454,scale,freeform_folding_clothes,human_bimanual,0.004731481481481482,s3://rldb/processed_v3/scale/2026-05-01-09-28-51-474454.mp4,unknown,
2026-05-02-07-15-02-331740,scale,freeform_bagging_groceries,human_bimanual,0.005574074074074074,s3://rldb/processed_v3/scale/2026-05-02-07-15-02-331740.mp4,unknown,
2026-05-01-08-35-50-397490,scale,flagship_bagging_groceries,human_bimanual,0.01536111111111111,s3://rldb/processed_v3/scale/2026-05-01-08-35-50-397490.mp4,unknown,
2026-05-02-19-04-17-250168,scale,freeform_folding_clothes,human_bimanual,0.0032962962962962963,s3://rldb/processed_v3/scale/2026-05-02-19-04-17-250168.mp4,unknown,
2026-05-02-18-53-42-071561,scale,freeform_unload_dishwasher,human_bimanual,0.0021759259259259258,s3://rldb/processed_v3/scale/2026-05-02-18-53-42-071561.mp4,unknown,
2026-05-02-07-01-39-329113,scale,freeform_towel_folding,human_bimanual,0.028870370370370373,s3://rldb/processed_v3/scale/2026-05-02-07-01-39-329113.mp4,unknown,
2026-05-02-16-44-31-898141,scale,flagship_put_object_in_container,human_right_arm,0.0022222222222222222,s3://rldb/processed_v3/scale/2026-05-02-16-44-31-898141.mp4,unknown,
2026-05-02-01-59-06-428592,scale,freeform_laundry_cycle,human_bimanual,0.006666666666666667,s3://rldb/processed_v3/scale/2026-05-02-01-59-06-428592.mp4,unknown,
2026-05-01-08-38-37-398291,scale,freeform_placing_utensils_into_a_drawer,human_bimanual,0.004935185185185185,s3://rldb/processed_v3/scale/2026-05-01-08-38-37-398291.mp4,unknown,
2026-05-01-09-44-14-936779,scale,freeform_folding_clothes,human_bimanual,0.026898148148148147,s3://rldb/processed_v3/scale/2026-05-01-09-44-14-936779.mp4,unknown,
2026-05-02-04-19-33-992444,scale,flagship_sort_utensils,human_right_arm,0.007314814814814815,s3://rldb/processed_v3/scale/2026-05-02-04-19-33-992444.mp4,unknown,
2026-05-02-04-47-46-191791,scale,freeform_unload_dishwasher,human_bimanual,0.011462962962962963,s3://rldb/processed_v3/scale/2026-05-02-04-47-46-191791.mp4,unknown,
2026-05-02-02-21-54-584224,scale,freeform_folding_clothes,human_bimanual,0.042981481481481475,s3://rldb/processed_v3/scale/2026-05-02-02-21-54-584224.mp4,unknown,
2026-05-01-05-36-38-639503,scale,freeform_bagging_groceries,human_bimanual,0.006814814814814815,s3://rldb/processed_v3/scale/2026-05-01-05-36-38-639503.mp4,unknown,
2026-05-02-18-53-16-316118,scale,freeform_hang_shirt_on_hanger_and_place_on_rack,human_bimanual,0.0027685185185185187,s3://rldb/processed_v3/scale/2026-05-02-18-53-16-316118.mp4,unknown,
2026-05-01-16-42-52-524791,scale,freeform_folding_clothes,human_bimanual,0.004842592592592593,s3://rldb/processed_v3/scale/2026-05-01-16-42-52-524791.mp4,unknown,
2026-05-02-17-24-57-370327,scale,flagship_put_object_in_container,human_right_arm,0.004,s3://rldb/processed_v3/scale/2026-05-02-17-24-57-370327.mp4,unknown,
2026-05-02-19-08-51-794529,scale,freeform_pack_a_suitcase_for_a_trip,human_bimanual,0.002972222222222222,s3://rldb/processed_v3/scale/2026-05-02-19-08-51-794529.mp4,unknown,
2026-05-01-08-37-47-315303,scale,freeform_placing_utensils_into_a_drawer,human_bimanual,0.006324074074074074,s3://rldb/processed_v3/scale/2026-05-01-08-37-47-315303.mp4,unknown,
2026-05-02-03-30-36-764024,scale,freeform_pack_a_suitcase_for_a_trip,human_bimanual,0.018675925925925926,s3://rldb/processed_v3/scale/2026-05-02-03-30-36-764024.mp4,unknown,
2026-05-02-16-25-56-581342,scale,freeform_bagging_groceries,human_bimanual,0.0020185185185185184,s3://rldb/processed_v3/scale/2026-05-02-16-25-56-581342.mp4,unknown,
2026-05-02-06-33-22-815688,scale,freeform_unpack_grocery_bag,human_bimanual,0.07766666666666668,s3://rldb/processed_v3/scale/2026-05-02-06-33-22-815688.mp4,unknown,
2026-05-02-17-02-30-665051,scale,flagship_put_object_in_container,human_right_arm,0.0018055555555555555,s3://rldb/processed_v3/scale/2026-05-02-17-02-30-665051.mp4,unknown,
2026-05-02-18-17-30-363786,scale,flagship_folding_clothes,human_bimanual,0.0014537037037037038,s3://rldb/processed_v3/scale/2026-05-02-18-17-30-363786.mp4,unknown,
2026-05-02-03-56-48-868553,scale,freeform_folding_clothes,human_bimanual,0.004324074074074074,s3://rldb/processed_v3/scale/2026-05-02-03-56-48-868553.mp4,unknown,
2026-05-01-21-48-27-783004,scale,freeform_unpack_grocery_bag_and_put_items_into_fridge,human_bimanual,0.05047222222222222,s3://rldb/processed_v3/scale/2026-05-01-21-48-27-783004.mp4,unknown,
2026-05-01-11-51-55-251532,scale,flagship_sort_utensils,human_right_arm,0.012731481481481483,s3://rldb/processed_v3/scale/2026-05-01-11-51-55-251532.mp4,unknown,
2026-05-02-02-56-44-667541,scale,freeform_tidy_up_kitchen,human_bimanual,0.0069629629629629625,s3://rldb/processed_v3/scale/2026-05-02-02-56-44-667541.mp4,unknown,
2026-05-01-09-05-14-801134,scale,freeform_unpack_grocery_bag,human_bimanual,0.006148148148148148,s3://rldb/processed_v3/scale/2026-05-01-09-05-14-801134.mp4,unknown,
2026-05-02-18-17-29-057724,scale,freeform_unpack_grocery_bag,human_bimanual,0.004148148148148148,s3://rldb/processed_v3/scale/2026-05-02-18-17-29-057724.mp4,unknown,
2026-05-02-07-18-23-770175,scale,freeform_pack_a_suitcase_for_a_trip,human_bimanual,0.03850925925925926,s3://rldb/processed_v3/scale/2026-05-02-07-18-23-770175.mp4,unknown,
2026-05-01-10-23-06-959885,scale,freeform_return_small_objects_to_bins,human_bimanual,0.012898148148148146,s3://rldb/processed_v3/scale/2026-05-01-10-23-06-959885.mp4,unknown,
2026-05-02-18-36-48-535021,scale,freeform_make_bed,human_bimanual,0.002203703703703704,s3://rldb/processed_v3/scale/2026-05-02-18-36-48-535021.mp4,unknown,
2026-05-02-07-34-05-328884,scale,freeform_pack_a_suitcase_for_a_trip,human_bimanual,0.00862962962962963,s3://rldb/processed_v3/scale/2026-05-02-07-34-05-328884.mp4,unknown,
2026-05-02-17-26-23-682212,scale,freeform_do_dishes,human_bimanual,0.0038240740740740744,s3://rldb/processed_v3/scale/2026-05-02-17-26-23-682212.mp4,unknown,
2026-05-02-02-01-10-506404,scale,freeform_unpack_grocery_bag,human_bimanual,0.02038888888888889,s3://rldb/processed_v3/scale/2026-05-02-02-01-10-506404.mp4,unknown,
2026-05-02-19-07-16-826689,scale,flagship_folding_clothes,human_bimanual,0.0025092592592592593,s3://rldb/processed_v3/scale/2026-05-02-19-07-16-826689.mp4,unknown,
2026-05-02-16-20-38-248923,scale,flagship_put_object_in_container,human_right_arm,0.001851851851851852,s3://rldb/processed_v3/scale/2026-05-02-16-20-38-248923.mp4,unknown,
2026-05-02-03-34-10-727866,scale,flagship_folding_clothes,human_bimanual,0.0052592592592592595,s3://rldb/processed_v3/scale/2026-05-02-03-34-10-727866.mp4,unknown,
2026-05-01-11-40-44-137220,scale,freeform_do_dishes,human_bimanual,0.005944444444444444,s3://rldb/processed_v3/scale/2026-05-01-11-40-44-137220.mp4,unknown,
2026-05-02-18-02-13-220209,scale,flagship_put_cup_on_saucer,human_bimanual,0.0019074074074074074,s3://rldb/processed_v3/scale/2026-05-02-18-02-13-220209.mp4,unknown,
2026-05-02-07-35-35-100910,scale,flagship_folding_clothes,human_bimanual,0.06451851851851852,s3://rldb/processed_v3/scale/2026-05-02-07-35-35-100910.mp4,unknown,
2026-05-01-15-50-39-108727,scale,freeform_place_rubberbands_in_ziploc,human_bimanual,0.022962962962962963,s3://rldb/processed_v3/scale/2026-05-01-15-50-39-108727.mp4,unknown,
2026-05-02-04-24-42-756961,scale,freeform_unpack_grocery_bag,human_bimanual,0.034944444444444445,s3://rldb/processed_v3/scale/2026-05-02-04-24-42-756961.mp4,unknown,
2026-05-02-17-42-01-193968,scale,flagship_folding_clothes,human_bimanual,0.0021018518518518517,s3://rldb/processed_v3/scale/2026-05-02-17-42-01-193968.mp4,unknown,
2026-05-02-04-16-25-930487,scale,freeform_unpack_grocery_bag,human_bimanual,0.020944444444444446,s3://rldb/processed_v3/scale/2026-05-02-04-16-25-930487.mp4,unknown,
2026-05-02-17-07-50-325798,scale,freeform_pack_a_suitcase_for_a_trip,human_bimanual,0.001601851851851852,s3://rldb/processed_v3/scale/2026-05-02-17-07-50-325798.mp4,unknown,
2026-05-01-12-11-06-294568,scale,freeform_wipe_mirror_with_spray,human_bimanual,0.02896296296296296,s3://rldb/processed_v3/scale/2026-05-01-12-11-06-294568.mp4,unknown,
2026-05-02-17-02-13-046689,scale,freeform_towel_folding,human_bimanual,0.0016111111111111111,s3://rldb/processed_v3/scale/2026-05-02-17-02-13-046689.mp4,unknown,
2026-05-02-16-46-01-951419,scale,freeform_folding_clothes,human_bimanual,0.002361111111111111,s3://rldb/processed_v3/scale/2026-05-02-16-46-01-951419.mp4,unknown,
2026-05-02-16-44-21-048880,scale,freeform_towel_folding,human_bimanual,0.003953703703703703,s3://rldb/processed_v3/scale/2026-05-02-16-44-21-048880.mp4,unknown,
2026-05-02-05-33-37-003536,scale,freeform_do_dishes,human_bimanual,0.007472222222222222,s3://rldb/processed_v3/scale/2026-05-02-05-33-37-003536.mp4,unknown,
2026-05-02-18-59-47-760176,scale,flagship_folding_clothes,human_bimanual,0.0014351851851851852,s3://rldb/processed_v3/scale/2026-05-02-18-59-47-760176.mp4,unknown,
2026-05-01-10-14-34-047271,scale,freeform_folding_clothes,human_bimanual,0.0072037037037037035,s3://rldb/processed_v3/scale/2026-05-01-10-14-34-047271.mp4,unknown,
2026-05-02-18-58-33-586551,scale,freeform_tidy_up_kitchen,human_bimanual,0.002314814814814815,s3://rldb/processed_v3/scale/2026-05-02-18-58-33-586551.mp4,unknown,
2026-05-02-04-03-51-634031,scale,freeform_folding_clothes,human_bimanual,0.017935185185185182,s3://rldb/processed_v3/scale/2026-05-02-04-03-51-634031.mp4,unknown,
2026-05-02-17-00-15-893943,scale,flagship_folding_clothes,human_bimanual,0.002111111111111111,s3://rldb/processed_v3/scale/2026-05-02-17-00-15-893943.mp4,unknown,
2026-05-02-03-17-29-604658,scale,freeform_placing_utensils_into_a_drawer,human_bimanual,0.011916666666666666,s3://rldb/processed_v3/scale/2026-05-02-03-17-29-604658.mp4,unknown,
2026-05-02-01-01-25-281019,scale,freeform_unpack_grocery_bag,human_bimanual,0.007564814814814815,s3://rldb/processed_v3/scale/2026-05-02-01-01-25-281019.mp4,unknown,
2026-05-02-07-38-55-784159,scale,freeform_pack_a_suitcase_for_a_trip,human_bimanual,0.02151851851851852,s3://rldb/processed_v3/scale/2026-05-02-07-38-55-784159.mp4,unknown,
2026-05-02-05-50-23-614285,scale,freeform_do_dishes,human_bimanual,0.005583333333333333,s3://rldb/processed_v3/scale/2026-05-02-05-50-23-614285.mp4,unknown,
2026-05-02-05-42-52-232117,scale,freeform_insert_batteries_into_electronic_devices,human_bimanual,0.009722222222222222,s3://rldb/processed_v3/scale/2026-05-02-05-42-52-232117.mp4,unknown,
2026-05-02-18-38-53-025453,scale,freeform_pack_a_suitcase_for_a_trip,human_bimanual,0.001824074074074074,s3://rldb/processed_v3/scale/2026-05-02-18-38-53-025453.mp4,unknown,
2026-05-02-04-22-30-555389,scale,freeform_put_object_in_container,human_bimanual,0.026898148148148147,s3://rldb/processed_v3/scale/2026-05-02-04-22-30-555389.mp4,unknown,
2026-05-02-16-14-20-231075,scale,freeform_hang_shirt_on_hanger_and_place_on_rack,human_bimanual,0.0019074074074074074,s3://rldb/processed_v3/scale/2026-05-02-16-14-20-231075.mp4,unknown,
2026-05-02-16-47-51-991043,scale,flagship_folding_clothes,human_bimanual,0.0030833333333333333,s3://rldb/processed_v3/scale/2026-05-02-16-47-51-991043.mp4,unknown,
2026-05-02-17-43-30-398457,scale,freeform_change_the_light_bulb_on_a_lamp,human_bimanual,0.0027685185185185187,s3://rldb/processed_v3/scale/2026-05-02-17-43-30-398457.mp4,unknown,
2026-05-02-17-47-36-358988,scale,flagship_folding_clothes,human_bimanual,0.0016111111111111111,s3://rldb/processed_v3/scale/2026-05-02-17-47-36-358988.mp4,unknown,
2026-05-01-18-28-29-670363,scale,freeform_pack_a_suitcase_for_a_trip,human_bimanual,0.02325,s3://rldb/processed_v3/scale/2026-05-01-18-28-29-670363.mp4,unknown,
2026-05-02-03-11-13-430119,scale,freeform_do_dishes,human_bimanual,0.0047777777777777775,s3://rldb/processed_v3/scale/2026-05-02-03-11-13-430119.mp4,unknown,
2026-05-02-05-30-01-574011,scale,flagship_sort_utensils,human_right_arm,0.007518518518518518,s3://rldb/processed_v3/scale/2026-05-02-05-30-01-574011.mp4,unknown,
2026-05-02-19-08-03-184741,scale,freeform_pack_a_suitcase_for_a_trip,human_bimanual,0.0015925925925925927,s3://rldb/processed_v3/scale/2026-05-02-19-08-03-184741.mp4,unknown,
2026-05-01-07-41-03-110040,scale,freeform_load_unload_dishwasher,human_bimanual,0.008037037037037037,s3://rldb/processed_v3/scale/2026-05-01-07-41-03-110040.mp4,unknown,
2026-05-02-17-18-06-602337,scale,freeform_folding_clothes,human_bimanual,0.003398148148148148,s3://rldb/processed_v3/scale/2026-05-02-17-18-06-602337.mp4,unknown,
2026-05-02-05-18-02-664093,scale,flagship_bagging_groceries,human_bimanual,0.04363888888888889,s3://rldb/processed_v3/scale/2026-05-02-05-18-02-664093.mp4,unknown,
2026-05-02-07-05-25-840713,scale,freeform_hang_shirt_on_hanger_and_place_on_rack,human_bimanual,0.004388888888888889,s3://rldb/processed_v3/scale/2026-05-02-07-05-25-840713.mp4,unknown,
2026-05-02-16-17-04-853832,scale,freeform_folding_clothes,human_bimanual,0.0021666666666666666,s3://rldb/processed_v3/scale/2026-05-02-16-17-04-853832.mp4,unknown,
2026-05-02-17-47-49-175104,scale,flagship_folding_clothes,human_bimanual,0.0014351851851851852,s3://rldb/processed_v3/scale/2026-05-02-17-47-49-175104.mp4,unknown,
2026-05-01-14-03-43-319123,scale,freeform_unpack_grocery_bag,human_bimanual,0.06734259259259259,s3://rldb/processed_v3/scale/2026-05-01-14-03-43-319123.mp4,unknown,
2026-05-02-04-55-50-983423,scale,freeform_connect_cables_to_ports,human_bimanual,0.004166666666666667,s3://rldb/processed_v3/scale/2026-05-02-04-55-50-983423.mp4,unknown,
2026-05-01-12-55-13-773246,scale,freeform_placing_utensils_into_a_drawer,human_left_arm,0.009685185185185186,s3://rldb/processed_v3/scale/2026-05-01-12-55-13-773246.mp4,unknown,
2026-05-02-18-21-13-874408,scale,freeform_folding_clothes,human_bimanual,0.0034074074074074076,s3://rldb/processed_v3/scale/2026-05-02-18-21-13-874408.mp4,unknown,
2026-05-02-18-26-33-017939,scale,freeform_pack_a_suitcase_for_a_trip,human_bimanual,0.0017407407407407406,s3://rldb/processed_v3/scale/2026-05-02-18-26-33-017939.mp4,unknown,
2026-05-02-16-43-55-102041,scale,flagship_put_object_in_container,human_right_arm,0.0019166666666666668,s3://rldb/processed_v3/scale/2026-05-02-16-43-55-102041.mp4,unknown,
2026-05-01-16-56-31-059046,scale,freeform_pack_a_suitcase_for_a_trip,human_bimanual,0.10962037037037037,s3://rldb/processed_v3/scale/2026-05-01-16-56-31-059046.mp4,unknown,
2026-05-01-12-54-26-767811,scale,freeform_place_rubberbands_in_ziploc,human_bimanual,0.056666666666666664,s3://rldb/processed_v3/scale/2026-05-01-12-54-26-767811.mp4,unknown,
2026-05-01-17-37-49-610305,scale,freeform_folding_clothes,human_bimanual,0.007064814814814815,s3://rldb/processed_v3/scale/2026-05-01-17-37-49-610305.mp4,unknown,
2026-05-02-17-44-01-871665,scale,freeform_hang_shirt_on_hanger_and_place_on_rack,human_bimanual,0.0035092592592592593,s3://rldb/processed_v3/scale/2026-05-02-17-44-01-871665.mp4,unknown,
2026-05-02-06-06-17-593264,scale,freeform_unload_dishwasher,human_bimanual,0.01312037037037037,s3://rldb/processed_v3/scale/2026-05-02-06-06-17-593264.mp4,unknown,
2026-05-01-16-30-31-672330,scale,freeform_bagging_groceries,human_bimanual,0.054824074074074074,s3://rldb/processed_v3/scale/2026-05-01-16-30-31-672330.mp4,unknown,
2026-05-02-18-45-36-095534,scale,freeform_pack_a_suitcase_for_a_trip,human_bimanual,0.0030277777777777777,s3://rldb/processed_v3/scale/2026-05-02-18-45-36-095534.mp4,unknown,
2026-05-01-13-33-45-115706,scale,freeform_hang_shirt_on_hanger_and_place_on_rack,human_bimanual,0.0059722222222222225,s3://rldb/processed_v3/scale/2026-05-01-13-33-45-115706.mp4,unknown,
2026-05-02-18-18-41-871354,scale,freeform_hang_shirt_on_hanger_and_place_on_rack,human_bimanual,0.0016203703703703703,s3://rldb/processed_v3/scale/2026-05-02-18-18-41-871354.mp4,unknown,
2026-05-02-18-43-16-961484,scale,freeform_load_dishwasher,human_bimanual,0.0037685185185185183,s3://rldb/processed_v3/scale/2026-05-02-18-43-16-961484.mp4,unknown,
2026-05-01-10-24-02-884124,scale,freeform_insert_batteries_into_electronic_devices,human_bimanual,0.00575,s3://rldb/processed_v3/scale/2026-05-01-10-24-02-884124.mp4,unknown,
2026-05-02-17-42-20-495865,scale,flagship_folding_clothes,human_bimanual,0.001824074074074074,s3://rldb/processed_v3/scale/2026-05-02-17-42-20-495865.mp4,unknown,
2026-05-02-17-29-56-524874,scale,freeform_use_chopsticks_to_serve_food,human_right_arm,0.0023796296296296295,s3://rldb/processed_v3/scale/2026-05-02-17-29-56-524874.mp4,unknown,
2026-05-02-01-29-00-071411,scale,freeform_placing_utensils_into_a_drawer,human_bimanual,0.014064814814814815,s3://rldb/processed_v3/scale/2026-05-02-01-29-00-071411.mp4,unknown,
2026-05-01-17-47-32-560991,scale,freeform_folding_clothes,human_bimanual,0.015009259259259259,s3://rldb/processed_v3/scale/2026-05-01-17-47-32-560991.mp4,unknown,
2026-05-02-18-56-12-885880,scale,freeform_pack_a_suitcase_for_a_trip,human_bimanual,0.0037222222222222223,s3://rldb/processed_v3/scale/2026-05-02-18-56-12-885880.mp4,unknown,
2026-05-02-17-55-00-829588,scale,freeform_folding_clothes,human_bimanual,0.0024166666666666664,s3://rldb/processed_v3/scale/2026-05-02-17-55-00-829588.mp4,unknown,
2026-05-01-04-17-11-014330,scale,freeform_folding_clothes,human_bimanual,0.007527777777777778,s3://rldb/processed_v3/scale/2026-05-01-04-17-11-014330.mp4,unknown,
2026-05-02-19-14-10-344563,scale,flagship_put_cup_on_saucer,human_bimanual,0.0018055555555555555,s3://rldb/processed_v3/scale/2026-05-02-19-14-10-344563.mp4,unknown,
2026-05-02-17-57-05-922906,scale,flagship_folding_clothes,human_bimanual,0.0018055555555555555,s3://rldb/processed_v3/scale/2026-05-02-17-57-05-922906.mp4,unknown,
2026-05-02-16-43-36-656888,scale,flagship_put_object_in_container,human_right_arm,0.002490740740740741,s3://rldb/processed_v3/scale/2026-05-02-16-43-36-656888.mp4,unknown,
2026-05-02-19-08-40-426799,scale,freeform_tidy_up_kitchen,human_bimanual,0.0017592592592592592,s3://rldb/processed_v3/scale/2026-05-02-19-08-40-426799.mp4,unknown,
2026-05-02-18-51-14-952865,scale,flagship_folding_clothes,human_bimanual,0.0015,s3://rldb/processed_v3/scale/2026-05-02-18-51-14-952865.mp4,unknown,
2026-05-01-07-15-36-867965,scale,freeform_pack_a_suitcase_for_a_trip,human_bimanual,0.0058240740740740735,s3://rldb/processed_v3/scale/2026-05-01-07-15-36-867965.mp4,unknown,
2026-05-01-16-47-07-114724,scale,flagship_sort_utensils,human_right_arm,0.006574074074074074,s3://rldb/processed_v3/scale/2026-05-01-16-47-07-114724.mp4,unknown,
2026-05-02-07-25-58-598629,scale,freeform_folding_clothes,human_bimanual,0.01963888888888889,s3://rldb/processed_v3/scale/2026-05-02-07-25-58-598629.mp4,unknown,
2026-05-02-16-49-32-760994,scale,freeform_pack_a_suitcase_for_a_trip,human_bimanual,0.0020277777777777777,s3://rldb/processed_v3/scale/2026-05-02-16-49-32-760994.mp4,unknown,
2026-05-02-16-39-18-410007,scale,freeform_placing_utensils_into_a_drawer,human_bimanual,0.0020555555555555557,s3://rldb/processed_v3/scale/2026-05-02-16-39-18-410007.mp4,unknown,
2026-05-02-01-59-50-336929,scale,freeform_do_dishes,human_bimanual,0.02012962962962963,s3://rldb/processed_v3/scale/2026-05-02-01-59-50-336929.mp4,unknown,
2026-05-02-17-05-06-482258,scale,flagship_put_object_in_container,human_right_arm,0.002444444444444445,s3://rldb/processed_v3/scale/2026-05-02-17-05-06-482258.mp4,unknown,
2026-05-01-07-01-43-884793,scale,freeform_load_dishwasher,human_bimanual,0.004203703703703703,s3://rldb/processed_v3/scale/2026-05-01-07-01-43-884793.mp4,unknown,
2026-05-01-12-29-19-785192,scale,freeform_pack_a_suitcase_for_a_trip,human_bimanual,0.0053518518518518516,s3://rldb/processed_v3/scale/2026-05-01-12-29-19-785192.mp4,unknown,
2026-05-02-18-26-55-245094,scale,freeform_pack_a_suitcase_for_a_trip,human_bimanual,0.0019444444444444444,s3://rldb/processed_v3/scale/2026-05-02-18-26-55-245094.mp4,unknown,
2026-05-02-16-45-55-490332,scale,freeform_unpack_grocery_bag,human_bimanual,0.0014351851851851852,s3://rldb/processed_v3/scale/2026-05-02-16-45-55-490332.mp4,unknown,
2026-05-01-13-18-52-973691,scale,freeform_do_dishes,human_bimanual,0.00462037037037037,s3://rldb/processed_v3/scale/2026-05-01-13-18-52-973691.mp4,unknown,
2026-05-02-17-09-16-347252,scale,freeform_folding_clothes,human_bimanual,0.0027685185185185187,s3://rldb/processed_v3/scale/2026-05-02-17-09-16-347252.mp4,unknown,
